Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:05:32:697702441,00:05:32:697870382,167941
00:05:32:697870535,00:05:32:698011507,140972
00:05:32:698011659,00:05:32:698169457,157798
00:05:32:698169618,00:05:32:698324798,155180
00:05:32:698324953,00:05:32:698481052,156099
00:05:32:698481204,00:05:32:698625177,143973
00:05:32:698625344,00:05:32:698794260,168916
00:05:32:698794424,00:05:32:698962405,167981
00:05:32:698962563,00:05:32:699118049,155486
00:05:32:699118216,00:05:32:699274090,155874
00:05:32:699274260,00:05:32:699430340,156080
00:05:32:699430509,00:05:32:699573004,142495
00:05:32:699573155,00:05:32:699729231,156076
00:05:32:699729384,00:05:32:699885354,155970
00:05:32:699885502,00:05:32:700041533,156031
00:05:32:700041690,00:05:32:700197007,155317
00:05:32:700197166,00:05:32:700339725,142559
00:05:32:700339877,00:05:32:700496225,156348
00:05:32:700496376,00:05:32:700652867,156491
00:05:32:700653025,00:05:32:700808080,155055
00:05:32:700808242,00:05:32:700964058,155816
00:05:32:700964212,00:05:32:701120270,156058
00:05:32:701120420,00:05:32:701275489,155069
00:05:32:701275640,00:05:32:701431790,156150
00:05:32:701431966,00:05:32:701587937,155971
00:05:32:701588085,00:05:32:701744435,156350
00:05:32:701744583,00:05:32:701900237,155654
00:05:32:701900390,00:05:32:702042992,142602
00:05:32:702043159,00:05:32:702199402,156243
00:05:32:702199554,00:05:32:702355197,155643
00:05:32:702355348,00:05:32:702511453,156105
00:05:32:702511607,00:05:32:702654045,142438
00:05:32:702654213,00:05:32:702797082,142869
00:05:32:702797237,00:05:32:702940007,142770
00:05:32:702940158,00:05:32:703096049,155891
00:05:32:703096204,00:05:32:703252232,156028
00:05:32:703252407,00:05:32:703394994,142587
00:05:32:703395156,00:05:32:703551084,155928
00:05:32:703551231,00:05:32:703707335,156104
00:05:32:703707492,00:05:32:703862937,155445
00:05:32:703863091,00:05:32:704018962,155871
00:05:32:704019115,00:05:32:704175244,156129
00:05:32:704175405,00:05:32:704318205,142800
00:05:32:704318352,00:05:32:704473854,155502
00:05:32:704474013,00:05:32:704631249,157236
00:05:32:704631400,00:05:32:704786080,154680
00:05:32:704786257,00:05:32:704929319,143062
00:05:32:704929472,00:05:32:705084926,155454
00:05:32:705085076,00:05:32:705241029,155953
00:05:32:705241180,00:05:32:705396875,155695
00:05:32:705397035,00:05:32:705553335,156300
00:05:32:705553486,00:05:32:705721949,168463
00:05:32:705722101,00:05:32:705877934,155833
00:05:32:705878085,00:05:32:706033956,155871
00:05:32:706034107,00:05:32:706190141,156034
00:05:32:706190293,00:05:32:706346195,155902
00:05:32:706346344,00:05:32:706488780,142436
00:05:32:706488929,00:05:32:706644992,156063
00:05:32:706645144,00:05:32:706788046,142902
00:05:32:706788208,00:05:32:706943819,155611
00:05:32:706943966,00:05:32:707099910,155944
00:05:32:707100060,00:05:32:707255621,155561
00:05:32:707255770,00:05:32:707412506,156736
00:05:32:707412658,00:05:32:707554803,142145
00:05:32:707554961,00:05:32:707710011,155050
00:05:32:707710172,00:05:32:707866920,156748
00:05:32:707867069,00:05:32:708023061,155992
00:05:32:708023217,00:05:32:708178810,155593
00:05:32:708178961,00:05:32:708334896,155935
00:05:32:708335042,00:05:32:708491099,156057
00:05:32:708491248,00:05:32:708647410,156162
00:05:32:708647572,00:05:32:708802840,155268
00:05:32:708803007,00:05:32:708958724,155717
00:05:32:708958874,00:05:32:709114843,155969
00:05:32:709114994,00:05:32:709270995,156001
00:05:32:709271147,00:05:32:709427214,156067
00:05:32:709427376,00:05:32:709582722,155346
00:05:32:709582870,00:05:32:709725335,142465
00:05:32:709725541,00:05:32:709882123,156582
00:05:32:709882270,00:05:32:710024769,142499
00:05:32:710024915,00:05:32:710180758,155843
00:05:32:710180912,00:05:32:710336752,155840
00:05:32:710336897,00:05:32:710493212,156315
00:05:32:710493370,00:05:32:710636211,142841
00:05:32:710636396,00:05:32:710804831,168435
00:05:32:710804992,00:05:32:710961126,156134
00:05:32:710961277,00:05:32:711116965,155688
00:05:32:711117109,00:05:32:711272738,155629
00:05:32:711272887,00:05:32:711415774,142887
00:05:32:711415925,00:05:32:711572062,156137
00:05:32:711572218,00:05:32:711728403,156185
00:05:32:711728549,00:05:32:711883690,155141
00:05:32:711883841,00:05:32:712039689,155848
00:05:32:712039846,00:05:32:712182700,142854
00:05:32:712182848,00:05:32:712338956,156108
00:05:32:712339107,00:05:32:712494592,155485
00:05:32:712494743,00:05:32:712650808,156065
00:05:32:712650975,00:05:32:712793762,142787
00:05:32:712793912,00:05:32:712949967,156055
00:05:32:712950117,00:05:32:713105936,155819
00:05:32:713106084,00:05:32:713261699,155615
00:05:32:713261857,00:05:32:713417741,155884
00:05:32:713417899,00:05:32:713573585,155686
00:05:32:713573732,00:05:32:713730412,156680
00:05:32:713730563,00:05:32:713885576,155013
00:05:32:713885730,00:05:32:714041589,155859
00:05:32:714041746,00:05:32:714197944,156198
00:05:32:714198091,00:05:32:714359985,161894
00:05:32:714360808,00:05:32:714539806,178998
00:05:32:714540076,00:05:32:714707126,167050
00:05:32:714707373,00:05:32:714861907,154534
00:05:32:714862098,00:05:32:715017242,155144
00:05:32:715017377,00:05:32:715173255,155878
00:05:32:715173383,00:05:32:715316549,143166
00:05:32:715316704,00:05:32:715472591,155887
00:05:32:715472725,00:05:32:715630631,157906
00:05:32:715630795,00:05:32:715797389,166594
00:05:32:715797537,00:05:32:715953360,155823
00:05:32:715953509,00:05:32:716109617,156108
00:05:32:716109750,00:05:32:716252048,142298
00:05:32:716252183,00:05:32:716408284,156101
00:05:32:716408425,00:05:32:716565273,156848
00:05:32:716565492,00:05:32:716733930,168438
00:05:32:716734140,00:05:32:716889336,155196
00:05:32:716889482,00:05:32:717031954,142472
00:05:32:717032139,00:05:32:717175306,143167
00:05:32:717175445,00:05:32:717318657,143212
00:05:32:717318846,00:05:32:717474179,155333
00:05:32:717474360,00:05:32:717617614,143254
00:05:32:717617781,00:05:32:717760503,142722
00:05:32:717760699,00:05:32:717916462,155763
00:05:32:717916667,00:05:32:718072205,155538
00:05:32:718072335,00:05:32:718215229,142894
00:05:32:718215385,00:05:32:718357980,142595
00:05:32:718358170,00:05:32:718501409,143239
00:05:32:718501585,00:05:32:718644472,142887
00:05:32:718644660,00:05:32:718799980,155320
00:05:32:718800174,00:05:32:718943052,142878
00:05:32:718943224,00:05:32:719086632,143408
00:05:32:719086809,00:05:32:719227461,140652
00:05:32:719227644,00:05:32:719372043,144399
00:05:32:719372231,00:05:32:719513397,141166
00:05:32:719513574,00:05:32:719658382,144808
00:05:32:719658562,00:05:32:719814304,155742
00:05:32:719814485,00:05:32:719956957,142472
00:05:32:719957139,00:05:32:720099101,141962
00:05:32:720099268,00:05:32:720243381,144113
00:05:32:720243574,00:05:32:720385887,142313
00:05:32:720386067,00:05:32:720529028,142961
00:05:32:720529217,00:05:32:720685475,156258
00:05:32:720685645,00:05:32:720828386,142741
00:05:32:720828564,00:05:32:720971152,142588
00:05:32:720971329,00:05:32:721114015,142686
00:05:32:721114201,00:05:32:721256876,142675
00:05:32:721257045,00:05:32:721400242,143197
00:05:32:721400415,00:05:32:721542054,141639
00:05:32:721542242,00:05:32:721686104,143862
00:05:32:721686263,00:05:32:721828961,142698
00:05:32:721829153,00:05:32:721972064,142911
00:05:32:721972246,00:05:32:722115006,142760
00:05:32:722115191,00:05:32:722257885,142694
00:05:32:722258065,00:05:32:722401041,142976
00:05:32:722401215,00:05:32:722557200,155985
00:05:32:722557405,00:05:32:722700167,142762
00:05:32:722700364,00:05:32:722842801,142437
00:05:32:722842997,00:05:32:722985511,142514
00:05:32:722985694,00:05:32:723129832,144138
00:05:32:723130008,00:05:32:723271832,141824
00:05:32:723272010,00:05:32:723415164,143154
00:05:32:723415360,00:05:32:723556839,141479
00:05:32:723557020,00:05:32:723701302,144282
00:05:32:723701484,00:05:32:723843848,142364
00:05:32:723844033,00:05:32:723986771,142738
00:05:32:723986956,00:05:32:724129886,142930
00:05:32:724130071,00:05:32:724273434,143363
00:05:32:724273630,00:05:32:724414171,140541
00:05:32:724414355,00:05:32:724558831,144476
00:05:32:724559009,00:05:32:724702011,143002
00:05:32:724702190,00:05:32:724845037,142847
00:05:32:724845231,00:05:32:725000090,154859
00:05:32:725000275,00:05:32:725143863,143588
00:05:32:725144041,00:05:32:725286828,142787
00:05:32:725287012,00:05:32:725430363,143351
00:05:32:725430551,00:05:32:725584220,153669
00:05:32:725584410,00:05:32:725728965,144555
00:05:32:725729144,00:05:32:725871921,142777
00:05:32:725872112,00:05:32:726015027,142915
00:05:32:726015208,00:05:32:726157784,142576
00:05:32:726157970,00:05:32:726300822,142852
00:05:32:726300999,00:05:32:726443580,142581
00:05:32:726443775,00:05:32:726587061,143286
00:05:32:726587238,00:05:32:726730057,142819
00:05:32:726730206,00:05:32:726872640,142434
00:05:32:726872832,00:05:32:727014878,142046
00:05:32:727015048,00:05:32:727159164,144116
00:05:32:727159340,00:05:32:727314669,155329
00:05:32:727314847,00:05:32:727457753,142906
00:05:32:727457919,00:05:32:727600914,142995
00:05:32:727601096,00:05:32:727744161,143065
00:05:32:727744308,00:05:32:727886778,142470
00:05:32:727886958,00:05:32:728029352,142394
00:05:32:728029527,00:05:32:728172830,143303
00:05:32:728172999,00:05:32:728316016,143017
00:05:32:728316193,00:05:32:728457884,141691
00:05:32:728458085,00:05:32:728601758,143673
00:05:32:728601945,00:05:32:728745217,143272
00:05:32:728745343,00:05:32:728887933,142590
00:05:32:728888109,00:05:32:729031203,143094
00:05:32:729031395,00:05:32:729186753,155358
00:05:32:729186947,00:05:32:729329763,142816
00:05:32:729329940,00:05:32:729473069,143129
00:05:32:729473255,00:05:32:729615535,142280
00:05:32:729615721,00:05:32:729759246,143525
00:05:32:729759445,00:05:32:729901364,141919
00:05:32:729901561,00:05:32:730044971,143410
00:05:32:730045158,00:05:32:730187720,142562
00:05:32:730187892,00:05:32:730330607,142715
00:05:32:730330803,00:05:32:730472679,141876
00:05:32:730472887,00:05:32:730616841,143954
00:05:32:730617015,00:05:32:730759787,142772
00:05:32:730759922,00:05:32:730915818,155896
00:05:32:730915961,00:05:32:731071672,155711
00:05:32:731071867,00:05:32:731215481,143614
00:05:32:731215678,00:05:32:731357719,142041
00:05:32:731357905,00:05:32:731501057,143152
00:05:32:731501242,00:05:32:731666150,164908
00:05:32:731666741,00:05:32:731863328,196587
00:05:32:731863748,00:05:32:732020583,156835
00:05:32:732020791,00:05:32:732165058,144267
00:05:32:732165227,00:05:32:732357168,191941
00:05:32:732357574,00:05:32:732514861,157287
00:05:32:732515072,00:05:32:732695719,180647
00:05:32:732696141,00:05:32:732895898,199757
00:05:32:732896311,00:05:32:733084548,188237
00:05:32:733084965,00:05:32:733285029,200064
00:05:32:733285446,00:05:32:733477502,192056
00:05:32:733477895,00:05:32:733659311,181416
00:05:32:733659718,00:05:32:733842640,182922
00:05:32:733843063,00:05:32:733996583,153520
00:05:32:733996793,00:05:32:734152085,155292
00:05:32:734152240,00:05:32:734294903,142663
00:05:32:734295056,00:05:32:734438355,143299
00:05:32:734438517,00:05:32:734581351,142834
00:05:32:734581502,00:05:32:734765162,183660
00:05:32:734765578,00:05:32:734956115,190537
00:05:32:734956536,00:05:32:735152422,195886
00:05:32:735152809,00:05:32:735346769,193960
00:05:32:735347188,00:05:32:735504797,157609
00:05:32:735505007,00:05:32:735701284,196277
00:05:32:735701693,00:05:32:735891559,189866
00:05:32:735891981,00:05:32:736050787,158806
00:05:32:736050995,00:05:32:736204777,153782
00:05:32:736204934,00:05:32:736349262,144328
00:05:32:736349418,00:05:32:736492448,143030
00:05:32:736492601,00:05:32:736678225,185624
00:05:32:736678633,00:05:32:736881881,203248
00:05:32:736882293,00:05:32:737077038,194745
00:05:32:737077457,00:05:32:737270368,192911
00:05:32:737270778,00:05:32:737429074,158296
00:05:32:737429296,00:05:32:737583293,153997
00:05:32:737583453,00:05:32:737728896,145443
00:05:32:737729058,00:05:32:737883258,154200
00:05:32:737883412,00:05:32:738026381,142969
00:05:32:738026530,00:05:32:738168858,142328
00:05:32:738169008,00:05:32:738311809,142801
00:05:32:738311957,00:05:32:738454988,143031
00:05:32:738455136,00:05:32:738598447,143311
00:05:32:738598597,00:05:32:738741285,142688
00:05:32:738741453,00:05:32:738883897,142444
00:05:32:738884054,00:05:32:739027184,143130
00:05:32:739027341,00:05:32:739170513,143172
00:05:32:739170666,00:05:32:739312684,142018
00:05:32:739312842,00:05:32:739456137,143295
00:05:32:739456289,00:05:32:739598964,142675
00:05:32:739599122,00:05:32:739742765,143643
00:05:32:739742920,00:05:32:739884414,141494
00:05:32:739884570,00:05:32:740028292,143722
00:05:32:740028446,00:05:32:740171153,142707
00:05:32:740171309,00:05:32:740314690,143381
00:05:32:740314797,00:05:32:740455538,140741
00:05:32:740455693,00:05:32:740600084,144391
00:05:32:740600249,00:05:32:740743331,143082
00:05:32:740743497,00:05:32:740887638,144141
00:05:32:740887791,00:05:32:741046021,158230
00:05:32:741046285,00:05:32:741202806,156521
00:05:32:741203029,00:05:32:741355890,152861
00:05:32:741356092,00:05:32:741513068,156976
00:05:32:741513178,00:05:32:741683765,170587
00:05:32:741683976,00:05:32:741863389,179413
00:05:32:741863568,00:05:32:742019127,155559
00:05:32:742019279,00:05:32:742188156,168877
00:05:32:742188307,00:05:32:742340476,152169
00:05:32:742340696,00:05:32:742483474,142778
00:05:32:742483626,00:05:32:742635929,152303
00:05:32:742636141,00:05:32:742797766,161625
00:05:32:742797937,00:05:32:742940297,142360
00:05:32:742940461,00:05:32:743081583,141122
00:05:32:743081739,00:05:32:743225988,144249
00:05:32:743226149,00:05:32:743370456,144307
00:05:32:743370614,00:05:32:743514435,143821
00:05:32:743514592,00:05:32:743674298,159706
00:05:32:743674424,00:05:32:743828621,154197
00:05:32:743828936,00:05:32:743982907,153971
00:05:32:743983205,00:05:32:744140057,156852
00:05:32:744140330,00:05:32:744293783,153453
00:05:32:744293983,00:05:32:744449877,155894
00:05:32:744450060,00:05:32:744610647,160587
00:05:32:744611059,00:05:32:744779448,168389
00:05:32:744779849,00:05:32:744937054,157205
00:05:32:744937321,00:05:32:745085775,148454
00:05:32:745085999,00:05:32:745241283,155284
00:05:32:745241453,00:05:32:745383840,142387
00:05:32:745384005,00:05:32:745526825,142820
00:05:32:745527004,00:05:32:745684541,157537
00:05:32:745684731,00:05:32:745840545,155814
00:05:32:745840805,00:05:32:745995286,154481
00:05:32:745995484,00:05:32:746137919,142435
00:05:32:746138074,00:05:32:746280856,142782
00:05:32:746281010,00:05:32:746423953,142943
00:05:32:746424126,00:05:32:746566678,142552
00:05:32:746566831,00:05:32:746710260,143429
00:05:32:746710431,00:05:32:746866336,155905
00:05:32:746866466,00:05:32:747009642,143176
00:05:32:747009805,00:05:32:747151959,142154
00:05:32:747152143,00:05:32:747294585,142442
00:05:32:747294748,00:05:32:747437983,143235
00:05:32:747438160,00:05:32:747580874,142714
00:05:32:747581035,00:05:32:747724426,143391
00:05:32:747724580,00:05:32:747867039,142459
00:05:32:747867217,00:05:32:748017595,150378
00:05:32:748017773,00:05:32:748166518,148745
00:05:32:748166699,00:05:32:748309103,142404
00:05:32:748309277,00:05:32:748451905,142628
00:05:32:748452074,00:05:32:748595029,142955
00:05:32:748595208,00:05:32:748738564,143356
00:05:32:748738722,00:05:32:748883168,144446
00:05:32:748883473,00:05:32:749040384,156911
00:05:32:749040666,00:05:32:749193434,152768
00:05:32:749193574,00:05:32:749336405,142831
00:05:32:749336576,00:05:32:749492228,155652
00:05:32:749492397,00:05:32:749656613,164216
00:05:32:749656813,00:05:32:749803710,146897
00:05:32:749803865,00:05:32:749946781,142916
00:05:32:749946934,00:05:32:750089220,142286
00:05:32:750089728,00:05:32:750232660,142932
00:05:32:750232803,00:05:32:750375503,142700
00:05:32:750375648,00:05:32:750518967,143319
00:05:32:750519114,00:05:32:750667539,148425
00:05:32:750667745,00:05:32:750818214,150469
00:05:32:750818381,00:05:32:750961434,143053
00:05:32:750961597,00:05:32:751116845,155248
00:05:32:751116995,00:05:32:751259671,142676
00:05:32:751259827,00:05:32:751402603,142776
00:05:32:751402762,00:05:32:751545625,142863
00:05:32:751545784,00:05:32:751689811,144027
00:05:32:751689979,00:05:32:751844566,154587
00:05:32:751844716,00:05:32:751986280,141564
00:05:32:751986443,00:05:32:752130891,144448
00:05:32:752131061,00:05:32:752274843,143782
00:05:32:752275000,00:05:32:752416910,141910
00:05:32:752417078,00:05:32:752559591,142513
00:05:32:752559750,00:05:32:752703432,143682
00:05:32:752703610,00:05:32:752846234,142624
00:05:32:752846404,00:05:32:752988771,142367
00:05:32:752988916,00:05:32:753131858,142942
00:05:32:753132020,00:05:32:753275314,143294
00:05:32:753275471,00:05:32:753418124,142653
00:05:32:753418280,00:05:32:753560726,142446
00:05:32:753560890,00:05:32:753724683,163793
00:05:32:753724871,00:05:32:753872590,147719
00:05:32:753872803,00:05:32:754017737,144934
00:05:32:754018006,00:05:32:754173363,155357
00:05:32:754173534,00:05:32:754328659,155125
00:05:32:754328807,00:05:32:754470792,141985
00:05:32:754470957,00:05:32:754614180,143223
00:05:32:754614345,00:05:32:754757169,142824
00:05:32:754757357,00:05:32:754913077,155720
00:05:32:754913229,00:05:32:755061429,148200
00:05:32:755061744,00:05:32:755229625,167881
00:05:32:755229901,00:05:32:755405037,175136
00:05:32:755405306,00:05:32:755564981,159675
00:05:32:755565240,00:05:32:755724045,158805
00:05:32:755724281,00:05:32:755875236,150955
00:05:32:755875400,00:05:32:756017788,142388
00:05:32:756017947,00:05:32:756160898,142951
00:05:32:756161052,00:05:32:756303732,142680
00:05:32:756303898,00:05:32:756447559,143661
00:05:32:756447716,00:05:32:756601974,154258
00:05:32:756602126,00:05:32:756745990,143864
00:05:32:756746151,00:05:32:756888735,142584
00:05:32:756888896,00:05:32:757031986,143090
00:05:32:757032148,00:05:32:757173810,141662
00:05:32:757173962,00:05:32:757317559,143597
00:05:32:757317721,00:05:32:757461006,143285
