Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:20:47:157740637,00:20:47:157892859,152222
00:20:47:157893081,00:20:47:158027588,134507
00:20:47:158027829,00:20:47:158171415,143586
00:20:47:158171635,00:20:47:158306540,134905
00:20:47:158306776,00:20:47:158451047,144271
00:20:47:158451275,00:20:47:158595757,144482
00:20:47:158595995,00:20:47:158739267,143272
00:20:47:158739500,00:20:47:158873878,134378
00:20:47:158874121,00:20:47:159018600,144479
00:20:47:159018838,00:20:47:159161567,142729
00:20:47:159161784,00:20:47:159305602,143818
00:20:47:159305831,00:20:47:159450626,144795
00:20:47:159450851,00:20:47:159594051,143200
00:20:47:159594293,00:20:47:164745517,5151224
00:20:47:164745777,00:20:47:164904137,158360
00:20:47:164904380,00:20:47:165040495,136115
00:20:47:165040735,00:20:47:165182938,142203
00:20:47:165183180,00:20:47:165326767,143587
00:20:47:165327016,00:20:47:165463092,136076
00:20:47:165463331,00:20:47:165605835,142504
00:20:47:165606074,00:20:47:165750771,144697
00:20:47:165751005,00:20:47:165894832,143827
00:20:47:165895047,00:20:47:168721223,2826176
00:20:47:168721522,00:20:47:172736849,4015327
00:20:47:172737089,00:20:47:176723742,3986653
00:20:47:176723976,00:20:47:180730069,4006093
00:20:47:180730672,00:20:47:184724737,3994065
00:20:47:184725002,00:20:47:184875684,150682
00:20:47:184875904,00:20:47:185018892,142988
00:20:47:185019113,00:20:47:185161787,142674
00:20:47:185161984,00:20:47:185314596,152612
00:20:47:185314820,00:20:47:185458874,144054
00:20:47:185459094,00:20:47:185603165,144071
00:20:47:185603381,00:20:47:185755556,152175
00:20:47:185755835,00:20:47:185903102,147267
00:20:47:185903362,00:20:47:186047388,144026
00:20:47:186047663,00:20:47:186189605,141942
00:20:47:186189877,00:20:47:188729699,2539822
00:20:47:188729954,00:20:47:188879022,149068
00:20:47:188879240,00:20:47:189023257,144017
00:20:47:189023482,00:20:47:189167269,143787
00:20:47:189167490,00:20:47:189302317,134827
00:20:47:189302534,00:20:47:189437401,134867
00:20:47:189437622,00:20:47:189590010,152388
00:20:47:189590232,00:20:47:189737629,147397
00:20:47:189737869,00:20:47:189878977,141108
00:20:47:189879229,00:20:47:190022890,143661
00:20:47:190023133,00:20:47:190167176,144043
00:20:47:190167430,00:20:47:190311087,143657
00:20:47:190311326,00:20:47:190446058,134732
00:20:47:190446313,00:20:47:190589778,143465
00:20:47:190590013,00:20:47:190734628,144615
00:20:47:190734890,00:20:47:190877919,143029
00:20:47:190878136,00:20:47:191021927,143791
00:20:47:191022152,00:20:47:196730439,5708287
00:20:47:196730698,00:20:47:196880339,149641
00:20:47:196880550,00:20:47:200726771,3846221
00:20:47:200727028,00:20:47:204721938,3994910
00:20:47:204722182,00:20:47:208727226,4005044
00:20:47:208727693,00:20:47:212746333,4018640
00:20:47:212746578,00:20:47:212891909,145331
00:20:47:212892121,00:20:47:213025889,133768
00:20:47:213026104,00:20:47:213170067,143963
00:20:47:213170283,00:20:47:213314149,143866
00:20:47:213314362,00:20:47:213449563,135201
00:20:47:213449777,00:20:47:213602017,152240
00:20:47:213602238,00:20:47:213747223,144985
00:20:47:213747481,00:20:47:213890792,143311
00:20:47:213891027,00:20:47:214035684,144657
00:20:47:214035914,00:20:47:214187462,151548
00:20:47:214187692,00:20:47:214331506,143814
00:20:47:214331748,00:20:47:214475795,144047
00:20:47:214476028,00:20:47:214619783,143755
00:20:47:214620018,00:20:47:214767329,147311
00:20:47:214767591,00:20:47:214907465,139874
00:20:47:214907696,00:20:47:215044045,136349
00:20:47:215044275,00:20:47:215186825,142550
00:20:47:215187065,00:20:47:215331895,144830
00:20:47:215332118,00:20:47:215474184,142066
00:20:47:215474413,00:20:47:215619083,144670
00:20:47:215619310,00:20:47:215765453,146143
00:20:47:215765690,00:20:47:215906192,140502
00:20:47:215906408,00:20:47:216041121,134713
00:20:47:216041338,00:20:47:216176198,134860
00:20:47:216176414,00:20:47:216320536,144122
00:20:47:216320758,00:20:47:216455021,134263
00:20:47:216455234,00:20:47:216598938,143704
00:20:47:216599176,00:20:47:216744722,145546
00:20:47:216744967,00:20:47:216897221,152254
00:20:47:216897451,00:20:47:217040710,143259
00:20:47:217040951,00:20:47:217176618,135667
00:20:47:217176863,00:20:47:217319732,142869
00:20:47:217319970,00:20:47:217464015,144045
00:20:47:217464252,00:20:47:217608029,143777
00:20:47:217608271,00:20:47:217745119,136848
00:20:47:217745370,00:20:47:217895007,149637
00:20:47:217895229,00:20:47:218039206,143977
00:20:47:218039413,00:20:47:218182719,143306
00:20:47:218182936,00:20:47:218317695,134759
00:20:47:218317899,00:20:47:218461868,143969
00:20:47:218462091,00:20:47:218605904,143813
00:20:47:218606114,00:20:47:218753533,147419
00:20:47:218753812,00:20:47:218895275,141463
00:20:47:218895532,00:20:47:219048382,152850
00:20:47:219048629,00:20:47:219192764,144135
00:20:47:219193031,00:20:47:219336102,143071
00:20:47:219336367,00:20:47:219472351,135984
00:20:47:219472591,00:20:47:219615013,142422
00:20:47:219615257,00:20:47:219762000,146743
00:20:47:219762261,00:20:47:219902088,139827
00:20:47:219902301,00:20:47:220037102,134801
00:20:47:220037327,00:20:47:220181950,144623
00:20:47:220182188,00:20:47:220325432,143244
00:20:47:220325650,00:20:47:220469174,143524
00:20:47:220469388,00:20:47:220605466,136078
00:20:47:220605680,00:20:47:220757869,152189
00:20:47:220758101,00:20:47:220910942,152841
00:20:47:220911178,00:20:47:221054108,142930
00:20:47:221054326,00:20:47:221197996,143670
00:20:47:221198224,00:20:47:221342443,144219
00:20:47:221342658,00:20:47:221477467,134809
00:20:47:221477688,00:20:47:221621117,143429
00:20:47:221621331,00:20:47:221768810,147479
00:20:47:221769072,00:20:47:221911364,142292
00:20:47:221911606,00:20:47:222054310,142704
00:20:47:222054557,00:20:47:222197757,143200
00:20:47:222198005,00:20:47:222343367,145362
00:20:47:222343625,00:20:47:222485923,142298
00:20:47:222486159,00:20:47:222630160,144001
00:20:47:222630398,00:20:47:222774016,143618
00:20:47:222774245,00:20:47:222917120,142875
00:20:47:222917337,00:20:47:223061127,143790
00:20:47:223061346,00:20:47:223196489,135143
00:20:47:223196719,00:20:47:223340662,143943
00:20:47:223340881,00:20:47:223474955,134074
00:20:47:223475179,00:20:47:223619278,144099
00:20:47:223619497,00:20:47:223770538,151041
00:20:47:223770980,00:20:47:223917539,146559
00:20:47:223917816,00:20:47:224051209,133393
00:20:47:224051440,00:20:47:224186184,134744
00:20:47:224186428,00:20:47:224330636,144208
00:20:47:224330862,00:20:47:224474252,143390
00:20:47:224474481,00:20:47:224617952,143471
00:20:47:224618207,00:20:47:224775042,156835
00:20:47:224775312,00:20:47:224926000,150688
00:20:47:224926285,00:20:47:225070638,144353
00:20:47:225070899,00:20:47:225223815,152916
00:20:47:225224096,00:20:47:225376852,152756
00:20:47:225377112,00:20:47:225519479,142367
00:20:47:225519758,00:20:47:225669331,149573
00:20:47:225669653,00:20:47:225806536,136883
00:20:47:225806768,00:20:47:225950160,143392
00:20:47:225950391,00:20:47:226094446,144055
00:20:47:226094695,00:20:47:226228935,134240
00:20:47:226229159,00:20:47:226373722,144563
00:20:47:226373954,00:20:47:226517298,143344
00:20:47:226517512,00:20:47:226661220,143708
00:20:47:226661449,00:20:47:226808321,146872
00:20:47:226808620,00:20:47:226950125,141505
00:20:47:226950379,00:20:47:227094032,143653
00:20:47:227094278,00:20:47:227238343,144065
00:20:47:227238599,00:20:47:227383579,144980
00:20:47:227383846,00:20:47:227525966,142120
00:20:47:227526233,00:20:47:227660880,134647
00:20:47:227661132,00:20:47:227805106,143974
00:20:47:227805331,00:20:47:227948712,143381
00:20:47:227948939,00:20:47:228084600,135661
00:20:47:228084826,00:20:47:228228738,143912
00:20:47:228228968,00:20:47:228370906,141938
00:20:47:228371136,00:20:47:228506047,134911
00:20:47:228506276,00:20:47:228649808,143532
00:20:47:228650040,00:20:47:228795948,145908
00:20:47:228796220,00:20:47:228948664,152444
00:20:47:228948923,00:20:47:229102370,153447
00:20:47:229102618,00:20:47:229244926,142308
00:20:47:229245188,00:20:47:229389253,144065
00:20:47:229389521,00:20:47:229535475,145954
00:20:47:229535741,00:20:47:229679564,143823
00:20:47:229679803,00:20:47:229819998,140195
00:20:47:229820229,00:20:47:229955016,134787
00:20:47:229955230,00:20:47:230099561,144331
00:20:47:230099785,00:20:47:230234085,134300
00:20:47:230234296,00:20:47:230377856,143560
00:20:47:230378075,00:20:47:230522168,144093
00:20:47:230522384,00:20:47:230671008,148624
00:20:47:230671258,00:20:47:230811066,139808
00:20:47:230811303,00:20:47:230963805,152502
00:20:47:230964102,00:20:47:231098892,134790
00:20:47:231099134,00:20:47:231244011,144877
00:20:47:231244255,00:20:47:231388264,144009
00:20:47:231388506,00:20:47:231530463,141957
00:20:47:231530696,00:20:47:231679401,148705
00:20:47:231679662,00:20:47:231818866,139204
00:20:47:231819093,00:20:47:231962112,143019
00:20:47:231962357,00:20:47:232106121,143764
00:20:47:232106342,00:20:47:232249915,143573
00:20:47:232250157,00:20:47:232394600,144443
00:20:47:232394823,00:20:47:232538361,143538
00:20:47:232538592,00:20:47:232682811,144219
00:20:47:232683047,00:20:47:232827374,144327
00:20:47:232827631,00:20:47:232970893,143262
00:20:47:232971133,00:20:47:233114550,143417
00:20:47:233114786,00:20:47:233249462,134676
00:20:47:233249693,00:20:47:233384361,134668
00:20:47:233384592,00:20:47:233519813,135221
00:20:47:233520066,00:20:47:233667958,147892
00:20:47:233668240,00:20:47:233807935,139695
00:20:47:233808185,00:20:47:233960504,152319
00:20:47:233960740,00:20:47:234104982,144242
00:20:47:234105212,00:20:47:234239982,134770
00:20:47:234240212,00:20:47:234385048,144836
00:20:47:234385304,00:20:47:234527594,142290
00:20:47:234527827,00:20:47:234683600,155773
00:20:47:234683846,00:20:47:234824565,140719
00:20:47:234824799,00:20:47:234959445,134646
00:20:47:234959664,00:20:47:235096128,136464
00:20:47:235096358,00:20:47:235239038,142680
00:20:47:235239291,00:20:47:235374985,135694
00:20:47:235375220,00:20:47:235517559,142339
00:20:47:235517812,00:20:47:235652379,134567
00:20:47:235652617,00:20:47:235788859,136242
00:20:47:235789105,00:20:47:235932186,143081
00:20:47:235932405,00:20:47:236077283,144878
00:20:47:236077532,00:20:47:236219576,142044
00:20:47:236219796,00:20:47:236354819,135023
00:20:47:236355062,00:20:47:236498489,143427
00:20:47:236498720,00:20:47:236644119,145399
00:20:47:236644361,00:20:47:236796067,151706
00:20:47:236796301,00:20:47:236941026,144725
00:20:47:236941281,00:20:47:237093212,151931
00:20:47:237093440,00:20:47:237236101,142661
00:20:47:237236345,00:20:47:237371665,135320
00:20:47:237371888,00:20:47:237507478,135590
00:20:47:237507709,00:20:47:237650342,142633
00:20:47:237650570,00:20:47:237796725,146155
00:20:47:237796975,00:20:47:237940264,143289
00:20:47:237940491,00:20:47:238083120,142629
00:20:47:238083383,00:20:47:238226538,143155
00:20:47:238226766,00:20:47:238379259,152493
00:20:47:238379496,00:20:47:238523653,144157
00:20:47:238523903,00:20:47:238660276,136373
00:20:47:238660503,00:20:47:238803024,142521
00:20:47:238803263,00:20:47:238946581,143318
00:20:47:238946815,00:20:47:239083949,137134
00:20:47:239084184,00:20:47:239225802,141618
00:20:47:239226033,00:20:47:239369482,143449
00:20:47:239369710,00:20:47:239515038,145328
00:20:47:239515268,00:20:47:239657370,142102
00:20:47:239657607,00:20:47:239803930,146323
00:20:47:239804166,00:20:47:239948310,144144
00:20:47:239948568,00:20:47:240089333,140765
00:20:47:240089559,00:20:47:240233256,143697
00:20:47:240233478,00:20:47:240377576,144098
00:20:47:240377809,00:20:47:240522656,144847
00:20:47:240522878,00:20:47:240668851,145973
00:20:47:240669122,00:20:47:240820188,151066
00:20:47:240820432,00:20:47:240962921,142489
00:20:47:240963169,00:20:47:241106603,143434
00:20:47:241106831,00:20:47:241240726,133895
00:20:47:241240960,00:20:47:241376510,135550
00:20:47:241376735,00:20:47:241520836,144101
00:20:47:241521093,00:20:47:241668873,147780
00:20:47:241669153,00:20:47:241808938,139785
00:20:47:241809179,00:20:47:241952633,143454
00:20:47:241952859,00:20:47:242105809,152950
00:20:47:242106052,00:20:47:242250326,144274
00:20:47:242250553,00:20:47:242394798,144245
00:20:47:242395027,00:20:47:242537594,142567
00:20:47:242537819,00:20:47:242682782,144963
00:20:47:242683028,00:20:47:242825536,142508
00:20:47:242825761,00:20:47:242969687,143926
00:20:47:242969915,00:20:47:243113561,143646
00:20:47:243113797,00:20:47:243257674,143877
00:20:47:243257928,00:20:47:243401443,143515
00:20:47:243401678,00:20:47:243536482,134804
00:20:47:243536717,00:20:47:243675268,138551
00:20:47:243675507,00:20:47:243818211,142704
00:20:47:243818455,00:20:47:243959599,141144
00:20:47:243959828,00:20:47:244103122,143294
00:20:47:244103374,00:20:47:244238589,135215
00:20:47:244238820,00:20:47:244373763,134943
00:20:47:244374015,00:20:47:244517454,143439
00:20:47:244517681,00:20:47:244652560,134879
00:20:47:244652801,00:20:47:244807860,155059
00:20:47:244808102,00:20:47:244949912,141810
00:20:47:244950148,00:20:47:245093559,143411
00:20:47:245093783,00:20:47:245237404,143621
00:20:47:245237636,00:20:47:245382245,144609
00:20:47:245382476,00:20:47:245525824,143348
00:20:47:245526054,00:20:47:245679729,153675
00:20:47:245680002,00:20:47:245832128,152126
00:20:47:245832359,00:20:47:264782715,18950356
00:20:47:264783262,00:20:47:268768201,3984939
00:20:47:268768502,00:20:47:268916829,148327
00:20:47:268917086,00:20:47:269051771,134685
00:20:47:269052006,00:20:47:269195562,143556
00:20:47:269195798,00:20:47:269339682,143884
00:20:47:269339908,00:20:47:269483479,143571
00:20:47:269483726,00:20:47:269618488,134762
00:20:47:269618727,00:20:47:269762518,143791
00:20:47:269762738,00:20:47:269916149,153411
00:20:47:269916361,00:20:47:270069465,153104
00:20:47:270069673,00:20:47:270211627,141954
00:20:47:270211840,00:20:47:270355984,144144
00:20:47:270356203,00:20:47:270491237,135034
00:20:47:270491460,00:20:47:270625961,134501
00:20:47:270626170,00:20:47:270772358,146188
00:20:47:270772617,00:20:47:270914881,142264
00:20:47:270915140,00:20:47:271058968,143828
00:20:47:271059208,00:20:47:271202592,143384
00:20:47:271202835,00:20:47:276732777,5529942
00:20:47:276733112,00:20:47:280748252,4015140
00:20:47:280748603,00:20:47:284732102,3983499
00:20:47:284732368,00:20:47:288727332,3994964
00:20:47:288727573,00:20:47:292733185,4005612
00:20:47:292733532,00:20:47:296727825,3994293
00:20:47:296728130,00:20:47:300734544,4006414
00:20:47:300734800,00:20:47:304729738,3994938
00:20:47:304730000,00:20:47:308724113,3994113
00:20:47:308724355,00:20:47:312732696,4008341
00:20:47:312732987,00:20:47:316727858,3994871
00:20:47:316728105,00:20:47:320728478,4000373
00:20:47:320728739,00:20:47:324728829,4000090
00:20:47:324729110,00:20:47:328721884,3992774
00:20:47:328722120,00:20:47:332727393,4005273
00:20:47:332727625,00:20:47:336725073,3997448
00:20:47:336725356,00:20:47:340729989,4004633
00:20:47:340730267,00:20:47:344724441,3994174
00:20:47:344724691,00:20:47:348731543,4006852
00:20:47:348731812,00:20:47:352727475,3995663
00:20:47:352727740,00:20:47:356730434,4002694
00:20:47:356730714,00:20:47:360727832,3997118
00:20:47:360728090,00:20:47:364722687,3994597
00:20:47:364722937,00:20:47:368743648,4020711
00:20:47:368743969,00:20:47:372724795,3980826
00:20:47:372725052,00:20:47:376728663,4003611
00:20:47:376728927,00:20:47:380727787,3998860
00:20:47:380728196,00:20:47:384755905,4027709
00:20:47:384756218,00:20:47:388740257,3984039
00:20:47:388740536,00:20:47:392739148,3998612
00:20:47:392739410,00:20:47:396729317,3989907
00:20:47:396729628,00:20:47:400732397,4002769
00:20:47:400732662,00:20:47:404727472,3994810
00:20:47:404727747,00:20:47:408724653,3996906
00:20:47:408724896,00:20:47:412729762,4004866
00:20:47:412730009,00:20:47:416725543,3995534
00:20:47:416725791,00:20:47:420738744,4012953
00:20:47:420739037,00:20:47:424728398,3989361
00:20:47:424728716,00:20:47:428730636,4001920
00:20:47:428730926,00:20:47:432727551,3996625
00:20:47:432727816,00:20:47:436731083,4003267
00:20:47:436731331,00:20:47:440735546,4004215
00:20:47:440735820,00:20:47:444734016,3998196
00:20:47:444734274,00:20:47:448735392,4001118
00:20:47:448735623,00:20:47:452738894,4003271
00:20:47:452739265,00:20:47:456730664,3991399
00:20:47:456730940,00:20:47:460725319,3994379
00:20:47:460725569,00:20:47:464729345,4003776
00:20:47:464729575,00:20:47:468728055,3998480
00:20:47:468728360,00:20:47:472732531,4004171
00:20:47:472732804,00:20:47:476739079,4006275
00:20:47:476739326,00:20:47:480734817,3995491
00:20:47:480735141,00:20:47:484729717,3994576
00:20:47:484729961,00:20:47:488736265,4006304
00:20:47:488736593,00:20:47:492730821,3994228
00:20:47:492731105,00:20:47:496724146,3993041
00:20:47:496724396,00:20:47:500731895,4007499
00:20:47:500732167,00:20:47:504728222,3996055
00:20:47:504728526,00:20:47:508733103,4004577
00:20:47:508733354,00:20:47:512727739,3994385
00:20:47:512727991,00:20:47:516742064,4014073
00:20:47:516742315,00:20:47:520729110,3986795
00:20:47:520729375,00:20:47:524723120,3993745
00:20:47:524723386,00:20:47:528730685,4007299
00:20:47:528730966,00:20:47:532726589,3995623
00:20:47:532726895,00:20:47:536729501,4002606
00:20:47:536729767,00:20:47:540752157,4022390
00:20:47:540752454,00:20:47:544747238,3994784
00:20:47:544747498,00:20:47:548741439,3993941
00:20:47:548742246,00:20:47:552735224,3992978
00:20:47:552735593,00:20:47:556735912,4000319
00:20:47:556736356,00:20:47:560745925,4009569
00:20:47:560746305,00:20:47:564730207,3983902
00:20:47:564730477,00:20:47:568726864,3996387
00:20:47:568727158,00:20:47:572731133,4003975
00:20:47:572731374,00:20:47:576726457,3995083
00:20:47:576726712,00:20:47:580732199,4005487
00:20:47:580732548,00:20:47:584726419,3993871
00:20:47:584726681,00:20:47:588733623,4006942
00:20:47:588733919,00:20:47:592736059,4002140
00:20:47:592736344,00:20:47:596734713,3998369
00:20:47:596734975,00:20:47:600729600,3994625
00:20:47:600729850,00:20:47:604724703,3994853
00:20:47:604724975,00:20:47:608729086,4004111
00:20:47:608729356,00:20:47:612742303,4012947
00:20:47:612742571,00:20:47:616731673,3989102
00:20:47:616731943,00:20:47:620727947,3996004
00:20:47:620728231,00:20:47:624734114,4005883
00:20:47:624734429,00:20:47:628727509,3993080
