Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
23:59:44:676322337,23:59:44:676465336,142999
23:59:44:676465467,23:59:44:676604105,138638
23:59:44:676604290,23:59:44:676749142,144852
23:59:44:676749321,23:59:44:676891466,142145
23:59:44:676891599,23:59:44:677038536,146937
23:59:44:677038711,23:59:44:677181764,143053
23:59:44:677181905,23:59:44:677337448,155543
23:59:44:677337597,23:59:44:677492457,154860
23:59:44:677492590,23:59:44:677636076,143486
23:59:44:677636220,23:59:44:677791763,155543
23:59:44:677791907,23:59:44:677934729,142822
23:59:44:677934908,23:59:44:678077217,142309
23:59:44:678077361,23:59:44:678220309,142948
23:59:44:678220470,23:59:44:678363356,142886
23:59:44:678363502,23:59:44:678513311,149809
23:59:44:678513483,23:59:44:678666306,152823
23:59:44:678666584,23:59:44:678825002,158418
23:59:44:678825371,23:59:44:678991475,166104
23:59:44:678991692,23:59:44:679146150,154458
23:59:44:679146322,23:59:44:679301503,155181
23:59:44:679301663,23:59:44:679459751,158088
23:59:44:679460102,23:59:44:679618536,158434
23:59:44:679619034,23:59:44:679783789,164755
23:59:44:679784065,23:59:44:679937552,153487
23:59:44:679937741,23:59:44:680093227,155486
23:59:44:680093390,23:59:44:680236470,143080
23:59:44:680236642,23:59:44:680391942,155300
23:59:44:680392129,23:59:44:680548908,156779
23:59:44:680549140,23:59:44:680705278,156138
23:59:44:680705539,23:59:44:680925359,219820
23:59:44:680925581,23:59:44:681094683,169102
23:59:44:681094939,23:59:44:681263427,168488
23:59:44:681263668,23:59:44:681431844,168176
23:59:44:681432006,23:59:44:681588570,156564
23:59:44:681588759,23:59:44:681746027,157268
23:59:44:681746286,23:59:44:681900730,154444
23:59:44:681900920,23:59:44:682056146,155226
23:59:44:682056328,23:59:44:682225384,169056
23:59:44:682225553,23:59:44:682394543,168990
23:59:44:682394787,23:59:44:682567523,172736
23:59:44:682567841,23:59:44:682720761,152920
23:59:44:682721049,23:59:44:682887972,166923
23:59:44:682888214,23:59:44:683057590,169376
23:59:44:683057824,23:59:44:683226248,168424
23:59:44:683226487,23:59:44:683382145,155658
23:59:44:683382374,23:59:44:683551498,169124
23:59:44:683551717,23:59:44:683709362,157645
23:59:44:683709664,23:59:44:683876518,166854
23:59:44:683876758,23:59:44:684029828,153070
23:59:44:684030033,23:59:44:684172099,142066
23:59:44:684172332,23:59:44:684327311,154979
23:59:44:684327528,23:59:44:684471182,143654
23:59:44:684471404,23:59:44:684613784,142380
23:59:44:684614006,23:59:44:684761836,147830
23:59:44:684762109,23:59:44:684929655,167546
23:59:44:684929892,23:59:44:685098223,168331
23:59:44:685098472,23:59:44:685267060,168588
23:59:44:685267277,23:59:44:685423097,155820
23:59:44:685423315,23:59:44:685566389,143074
23:59:44:685566642,23:59:44:685722420,155778
23:59:44:685722659,23:59:44:685881356,158697
23:59:44:685881613,23:59:44:686035352,153739
23:59:44:686035608,23:59:44:686211264,175656
23:59:44:686212162,23:59:44:686395680,183518
23:59:44:686397229,23:59:44:686558104,160875
23:59:44:686558398,23:59:44:686718593,160195
23:59:44:686719216,23:59:44:686883357,164141
23:59:44:686883662,23:59:44:687035798,152136
23:59:44:687036085,23:59:44:687204882,168797
23:59:44:687205098,23:59:44:687373669,168571
23:59:44:687373861,23:59:44:687542736,168875
23:59:44:687542950,23:59:44:687700631,157681
23:59:44:687700927,23:59:44:687854643,153716
23:59:44:687854877,23:59:44:688010868,155991
23:59:44:688011100,23:59:44:688167087,155987
23:59:44:688167330,23:59:44:688322309,154979
23:59:44:688322493,23:59:44:688477914,155421
23:59:44:688478087,23:59:44:688634470,156383
23:59:44:688634726,23:59:44:688803301,168575
23:59:44:688803517,23:59:44:688971990,168473
23:59:44:688972167,23:59:44:689128277,156110
23:59:44:689128445,23:59:44:689297317,168872
23:59:44:689297497,23:59:44:689469805,172308
23:59:44:689470232,23:59:44:689622297,152065
23:59:44:689627334,23:59:44:689793012,165678
23:59:44:689793292,23:59:44:689947467,154175
23:59:44:689947683,23:59:44:690103442,155759
23:59:44:690103674,23:59:44:690272277,168603
23:59:44:690272486,23:59:44:690428021,155535
23:59:44:690428228,23:59:44:690597612,169384
23:59:44:690597824,23:59:44:690766431,168607
23:59:44:690766675,23:59:44:690923450,156775
23:59:44:690923696,23:59:44:691077919,154223
23:59:44:691078127,23:59:44:691229642,151515
23:59:44:691229857,23:59:44:691392693,162836
23:59:44:691392905,23:59:44:691554172,161267
23:59:44:691554377,23:59:44:691699714,145337
23:59:44:691699938,23:59:44:691858259,158321
23:59:44:691858468,23:59:44:692015458,156990
23:59:44:692015667,23:59:44:692183166,167499
23:59:44:692183395,23:59:44:692339069,155674
23:59:44:692339275,23:59:44:692495007,155732
23:59:44:692495220,23:59:44:692664524,169304
23:59:44:692664772,23:59:44:692833356,168584
23:59:44:692833585,23:59:44:693002061,168476
23:59:44:693002270,23:59:44:693158675,156405
23:59:44:693158921,23:59:44:693327505,168584
23:59:44:693328384,23:59:44:693500199,171815
23:59:44:693500367,23:59:44:693668895,168528
23:59:44:693669185,23:59:44:693836709,167524
23:59:44:693836887,23:59:44:693994307,157420
23:59:44:693994581,23:59:44:694155074,160493
23:59:44:694155588,23:59:44:694317041,161453
23:59:44:694317330,23:59:44:694472204,154874
23:59:44:694472455,23:59:44:694637755,165300
23:59:44:694638012,23:59:44:694810039,172027
23:59:44:694810229,23:59:44:694965189,154960
23:59:44:694965422,23:59:44:695121701,156279
23:59:44:695121856,23:59:44:695276479,154623
23:59:44:695276686,23:59:44:695433092,156406
23:59:44:695433328,23:59:44:695601745,168417
23:59:44:695601906,23:59:44:695758324,156418
23:59:44:695758576,23:59:44:695914622,156046
23:59:44:695914838,23:59:44:696070381,155543
23:59:44:696070601,23:59:44:696238928,168327
23:59:44:696239207,23:59:44:696400892,161685
23:59:44:696401416,23:59:44:696565079,163663
23:59:44:696565294,23:59:44:696763582,198288
23:59:44:696764036,23:59:44:696976628,212592
23:59:44:696977071,23:59:44:697177988,200917
23:59:44:697178439,23:59:44:697331353,152914
23:59:44:697331586,23:59:44:697486469,154883
23:59:44:697486655,23:59:44:697630844,144189
23:59:44:697631076,23:59:44:697794762,163686
23:59:44:697794951,23:59:44:697951193,156242
23:59:44:697951376,23:59:44:698092434,141058
23:59:44:698092609,23:59:44:698244118,151509
23:59:44:698244284,23:59:44:698396391,152107
23:59:44:698396573,23:59:44:698540546,143973
23:59:44:698540800,23:59:44:698696931,156131
23:59:44:698697118,23:59:44:698851636,154518
23:59:44:698851806,23:59:44:699007627,155821
23:59:44:699007798,23:59:44:699163578,155780
23:59:44:699163748,23:59:44:699306011,142263
23:59:44:699306189,23:59:44:699462175,155986
23:59:44:699462341,23:59:44:699618335,155994
23:59:44:699618504,23:59:44:699775423,156919
23:59:44:699775608,23:59:44:699943738,168130
23:59:44:699943897,23:59:44:700089016,145119
23:59:44:700089177,23:59:44:700256723,167546
23:59:44:700257031,23:59:44:700424903,167872
23:59:44:700425071,23:59:44:700593209,168138
23:59:44:700593377,23:59:44:700744561,151184
23:59:44:700745385,23:59:44:700926563,181178
23:59:44:700926943,23:59:44:701107021,180078
23:59:44:701107440,23:59:44:701276056,168616
23:59:44:701276434,23:59:44:701442183,165749
23:59:44:701442472,23:59:44:701595671,153199
23:59:44:701595900,23:59:44:701753757,157857
23:59:44:701754023,23:59:44:701920364,166341
23:59:44:701920572,23:59:44:702089017,168445
23:59:44:702089226,23:59:44:702245132,155906
23:59:44:702245341,23:59:44:702400970,155629
23:59:44:702401178,23:59:44:702556997,155819
23:59:44:702557209,23:59:44:702700523,143314
23:59:44:702700756,23:59:44:702856549,155793
23:59:44:702856750,23:59:44:703012600,155850
23:59:44:703012816,23:59:44:703181326,168510
23:59:44:703181559,23:59:44:703342592,161033
23:59:44:703343212,23:59:44:703506324,163112
23:59:44:703506622,23:59:44:703662833,156211
23:59:44:703663006,23:59:44:703817355,154349
23:59:44:703817499,23:59:44:703973319,155820
23:59:44:703973478,23:59:44:704129981,156503
23:59:44:704130144,23:59:44:704272920,142776
23:59:44:704273087,23:59:44:704428336,155249
23:59:44:704428525,23:59:44:704571149,142624
23:59:44:704571299,23:59:44:704725873,154574
23:59:44:704726043,23:59:44:704880588,154545
23:59:44:704880740,23:59:44:705036768,156028
23:59:44:705036947,23:59:44:705197043,160096
23:59:44:705197195,23:59:44:705351355,154160
23:59:44:705351544,23:59:44:705495734,144190
23:59:44:705495885,23:59:44:705650807,154922
23:59:44:705650965,23:59:44:705806164,155199
23:59:44:705806319,23:59:44:705962167,155848
23:59:44:705962348,23:59:44:706105887,143539
23:59:44:706106042,23:59:44:706261438,155396
23:59:44:706261615,23:59:44:706417082,155467
23:59:44:706417239,23:59:44:706573248,156009
23:59:44:706573431,23:59:44:706730617,157186
23:59:44:706730838,23:59:44:706888147,157309
23:59:44:706888528,23:59:44:707044768,156240
23:59:44:707044914,23:59:44:707198096,153182
23:59:44:707198252,23:59:44:707367340,169088
23:59:44:707367494,23:59:44:707521947,154453
23:59:44:707522100,23:59:44:707664844,142744
23:59:44:707664998,23:59:44:707808504,143506
23:59:44:707808661,23:59:44:707985654,176993
23:59:44:707986321,23:59:44:708153423,167102
23:59:44:708153835,23:59:44:708334376,180541
23:59:44:708334827,23:59:44:708503693,168866
23:59:44:708504006,23:59:44:708658956,154950
23:59:44:708659261,23:59:44:708835908,176647
23:59:44:708836161,23:59:44:708992194,156033
23:59:44:708992427,23:59:44:709161405,168978
23:59:44:709161634,23:59:44:709330280,168646
23:59:44:709330513,23:59:44:709499246,168733
23:59:44:709499486,23:59:44:709657353,157867
23:59:44:709657640,23:59:44:709811752,154112
23:59:44:709811997,23:59:44:709967434,155437
23:59:44:709967676,23:59:44:710123195,155519
23:59:44:710123423,23:59:44:710285483,162060
23:59:44:710286000,23:59:44:710461862,175862
23:59:44:710462086,23:59:44:710617062,154976
23:59:44:710617251,23:59:44:710760012,142761
23:59:44:710760185,23:59:44:710902881,142696
23:59:44:710903046,23:59:44:711045212,142166
23:59:44:711045386,23:59:44:711188649,143263
23:59:44:711188833,23:59:44:711357252,168419
23:59:44:711357424,23:59:44:711513502,156078
23:59:44:711513663,23:59:44:711669546,155883
23:59:44:711669729,23:59:44:711826328,156599
23:59:44:711826574,23:59:44:711977851,151277
23:59:44:711978028,23:59:44:712133978,155950
23:59:44:712134153,23:59:44:712277857,143704
23:59:44:712278026,23:59:44:712423886,145860
23:59:44:712424041,23:59:44:712580419,156378
23:59:44:712580598,23:59:44:712737491,156893
23:59:44:712737671,23:59:44:712904159,166488
23:59:44:712904336,23:59:44:713046890,142554
23:59:44:713047065,23:59:44:713190228,143163
23:59:44:713190398,23:59:44:713346106,155708
23:59:44:713346276,23:59:44:713488873,142597
23:59:44:713489040,23:59:44:713647367,158327
23:59:44:713647581,23:59:44:713802851,155270
23:59:44:713803041,23:59:44:713971407,168366
23:59:44:713971717,23:59:44:714141558,169841
23:59:44:714141959,23:59:44:714302313,160354
23:59:44:714302613,23:59:44:714467886,165273
23:59:44:714468103,23:59:44:714641457,173354
23:59:44:714641836,23:59:44:714807209,165373
23:59:44:714807557,23:59:44:714964250,156693
23:59:44:714964558,23:59:44:715116626,152068
23:59:44:715116840,23:59:44:715270548,153708
23:59:44:715270740,23:59:44:715427039,156299
23:59:44:715427235,23:59:44:715569873,142638
23:59:44:715570064,23:59:44:715739553,169489
23:59:44:715739737,23:59:44:715907400,167663
23:59:44:715907573,23:59:44:716063442,155869
23:59:44:716063622,23:59:44:716219523,155901
23:59:44:716219692,23:59:44:716362222,142530
23:59:44:716362389,23:59:44:716504350,141961
23:59:44:716504521,23:59:44:716649652,145131
23:59:44:716649854,23:59:44:716831476,181622
23:59:44:716831672,23:59:44:716999782,168110
23:59:44:716999980,23:59:44:717155937,155957
23:59:44:717156174,23:59:44:717314169,157995
23:59:44:717314413,23:59:44:717481242,166829
23:59:44:717481423,23:59:44:717636917,155494
23:59:44:717637144,23:59:44:717793144,156000
23:59:44:717793395,23:59:44:717948683,155288
23:59:44:717948873,23:59:44:718105390,156517
23:59:44:718105621,23:59:44:718274067,168446
23:59:44:718274271,23:59:44:718429063,154792
23:59:44:718429240,23:59:44:718572871,143631
23:59:44:718573045,23:59:44:718716823,143778
23:59:44:718717141,23:59:44:718874117,156976
23:59:44:718874358,23:59:44:719026446,152088
23:59:44:719026621,23:59:44:719167434,140813
23:59:44:719167620,23:59:44:719310267,142647
23:59:44:719310459,23:59:44:719457698,147239
23:59:44:719457874,23:59:44:719612926,155052
23:59:44:719613193,23:59:44:719769785,156592
23:59:44:719769989,23:59:44:719925685,155696
23:59:44:719925900,23:59:44:720093507,167607
23:59:44:720093682,23:59:44:720249317,155635
23:59:44:720249481,23:59:44:720392397,142916
23:59:44:720392585,23:59:44:720549011,156426
23:59:44:720549156,23:59:44:720705850,156694
23:59:44:720706104,23:59:44:720873410,167306
23:59:44:720873587,23:59:44:721015451,141864
23:59:44:721015650,23:59:44:721160950,145300
23:59:44:721161360,23:59:44:721317261,155901
23:59:44:721317621,23:59:44:721472314,154693
23:59:44:721472500,23:59:44:721658535,186035
23:59:44:721659830,23:59:44:721831319,171489
23:59:44:721832027,23:59:44:721996229,164202
23:59:44:721996576,23:59:44:722154095,157519
23:59:44:722154487,23:59:44:722332840,178353
23:59:44:722333135,23:59:44:722486318,153183
23:59:44:722486578,23:59:44:722643562,156984
23:59:44:722643816,23:59:44:722798454,154638
23:59:44:722798671,23:59:44:722954620,155949
23:59:44:722954829,23:59:44:723123042,168213
23:59:44:723123261,23:59:44:723278841,155580
23:59:44:723279060,23:59:44:723434743,155683
23:59:44:723434947,23:59:44:723603956,169009
23:59:44:723604163,23:59:44:723760505,156342
23:59:44:723760756,23:59:44:723915611,154855
23:59:44:723915829,23:59:44:724059739,143910
23:59:44:724059988,23:59:44:724218689,158701
23:59:44:724219017,23:59:44:724384762,165745
23:59:44:724385001,23:59:44:724540007,155006
23:59:44:724540228,23:59:44:724683906,143678
23:59:44:724684117,23:59:44:724852370,168253
23:59:44:724852603,23:59:44:725008212,155609
23:59:44:725008440,23:59:44:725177688,169248
23:59:44:725177909,23:59:44:725334232,156323
23:59:44:725334455,23:59:44:725489513,155058
23:59:44:725489705,23:59:44:725649150,159445
23:59:44:725649446,23:59:44:725803260,153814
23:59:44:725803546,23:59:44:725956455,152909
23:59:44:725956633,23:59:44:726097217,140584
23:59:44:726097402,23:59:44:726246125,148723
23:59:44:726246335,23:59:44:726409267,162932
23:59:44:726409465,23:59:44:726551506,142041
23:59:44:726551716,23:59:44:726700856,149140
23:59:44:726701096,23:59:44:726854586,153490
23:59:44:726854820,23:59:44:727010471,155651
23:59:44:727010718,23:59:44:727166627,155909
23:59:44:727166828,23:59:44:727322851,156023
23:59:44:727323049,23:59:44:727478277,155228
23:59:44:727478548,23:59:44:727634140,155592
23:59:44:727634363,23:59:44:727789692,155329
23:59:44:727789896,23:59:44:727945945,156049
23:59:44:727946174,23:59:44:728101929,155755
23:59:44:728102141,23:59:44:728257682,155541
23:59:44:728257875,23:59:44:728427007,169132
23:59:44:728427224,23:59:44:728582728,155504
23:59:44:728582923,23:59:44:728727014,144091
23:59:44:728727280,23:59:44:728903673,176393
23:59:44:728904230,23:59:44:729066418,162188
23:59:44:729066611,23:59:44:729223015,156404
23:59:44:729223194,23:59:44:729379400,156206
23:59:44:729379752,23:59:44:729532443,152691
23:59:44:729532773,23:59:44:729690672,157899
23:59:44:729690933,23:59:44:729843107,152174
23:59:44:729843310,23:59:44:729998956,155646
23:59:44:729999144,23:59:44:730141330,142186
23:59:44:730141510,23:59:44:730284387,142877
23:59:44:730284552,23:59:44:730440944,156392
23:59:44:730441147,23:59:44:730596854,155707
23:59:44:730597090,23:59:44:730740712,143622
23:59:44:730740974,23:59:44:730897485,156511
23:59:44:730897695,23:59:44:731054442,156747
23:59:44:731054732,23:59:44:731212898,158166
23:59:44:731213153,23:59:44:731380232,167079
23:59:44:731380455,23:59:44:731540787,160332
23:59:44:731541088,23:59:44:731707633,166545
23:59:44:731707891,23:59:44:731862696,154805
23:59:44:731862880,23:59:44:732017537,154657
23:59:44:732017758,23:59:44:732173292,155534
23:59:44:732173469,23:59:44:732326681,153212
23:59:44:732326876,23:59:44:732496214,169338
23:59:44:732496392,23:59:44:732652566,156174
23:59:44:732652784,23:59:44:732832505,179721
23:59:44:732832667,23:59:44:732989439,156772
23:59:44:732989597,23:59:44:733128994,139397
23:59:44:733129139,23:59:44:733271840,142701
23:59:44:733272000,23:59:44:733414885,142885
23:59:44:733415034,23:59:44:733564754,149720
23:59:44:733564908,23:59:44:733731617,166709
23:59:44:733731832,23:59:44:733886513,154681
23:59:44:733886878,23:59:44:734030914,144036
23:59:44:734031157,23:59:44:734201758,170601
23:59:44:734202079,23:59:44:734356107,154028
23:59:44:734356404,23:59:44:734525269,168865
23:59:44:734525446,23:59:44:734693683,168237
23:59:44:734693882,23:59:44:734847311,153429
23:59:44:734847505,23:59:44:734992036,144531
23:59:44:734992222,23:59:44:735134174,141952
23:59:44:735134431,23:59:44:735284145,149714
23:59:44:735284469,23:59:44:735436206,151737
23:59:44:735436423,23:59:44:735595527,159104
23:59:44:735595976,23:59:44:735762507,166531
23:59:44:735762779,23:59:44:735917483,154704
23:59:44:735917762,23:59:44:736073663,155901
23:59:44:736073894,23:59:44:736227063,153169
23:59:44:736227309,23:59:44:736382854,155545
23:59:44:736383052,23:59:44:736551316,168264
23:59:44:736551503,23:59:44:736695246,143743
23:59:44:736695438,23:59:44:736863418,167980
23:59:44:736863592,23:59:44:737006136,142544
23:59:44:737006342,23:59:44:737152032,145690
23:59:44:737152234,23:59:44:737306010,153776
23:59:44:737306196,23:59:44:737462265,156069
23:59:44:737462435,23:59:44:737617619,155184
23:59:44:737617790,23:59:44:737774919,157129
23:59:44:737775100,23:59:44:737929708,154608
23:59:44:737929952,23:59:44:738088731,158779
23:59:44:738088933,23:59:44:738254426,165493
23:59:44:738254650,23:59:44:738410331,155681
23:59:44:738410664,23:59:44:738579501,168837
