Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:00:20:390914506,00:00:20:391068790,154284
00:00:20:391068930,00:00:20:391211845,142915
00:00:20:391212029,00:00:20:391381570,169541
00:00:20:391381741,00:00:20:391536680,154939
00:00:20:391536802,00:00:20:391681836,145034
00:00:20:391682013,00:00:20:391861952,179939
00:00:20:391862137,00:00:20:392017966,155829
00:00:20:392018137,00:00:20:392186669,168532
00:00:20:392186845,00:00:20:392330312,143467
00:00:20:392330513,00:00:20:392498980,168467
00:00:20:392499114,00:00:20:392642750,143636
00:00:20:392642942,00:00:20:392797969,155027
00:00:20:392798103,00:00:20:392953698,155595
00:00:20:392953872,00:00:20:393096916,143044
00:00:20:393097091,00:00:20:393253052,155961
00:00:20:393253222,00:00:20:393421605,168383
00:00:20:393421768,00:00:20:393565066,143298
00:00:20:393565235,00:00:20:393707986,142751
00:00:20:393708166,00:00:20:393863619,155453
00:00:20:393863797,00:00:20:394019792,155995
00:00:20:394019959,00:00:20:394172971,153012
00:00:20:394173149,00:00:20:394318824,145675
00:00:20:394318992,00:00:20:394487955,168963
00:00:20:394488114,00:00:20:394629503,141389
00:00:20:394629666,00:00:20:394773877,144211
00:00:20:394774046,00:00:20:394916697,142651
00:00:20:394916861,00:00:20:395059834,142973
00:00:20:395059999,00:00:20:395202736,142737
00:00:20:395202895,00:00:20:395358647,155752
00:00:20:395358773,00:00:20:395514835,156062
00:00:20:395514997,00:00:20:395661659,146662
00:00:20:395661911,00:00:20:395814588,152677
00:00:20:395814792,00:00:20:395969567,154775
00:00:20:395969699,00:00:20:396126033,156334
00:00:20:396126196,00:00:20:396282364,156168
00:00:20:396282541,00:00:20:396450579,168038
00:00:20:396450711,00:00:20:396605529,154818
00:00:20:396605656,00:00:20:396750920,145264
00:00:20:396751112,00:00:20:396906408,155296
00:00:20:396906536,00:00:20:397061663,155127
00:00:20:397061787,00:00:20:397204547,142760
00:00:20:397204705,00:00:20:397360736,156031
00:00:20:397360906,00:00:20:397499077,138171
00:00:20:397499257,00:00:20:397663393,164136
00:00:20:397663573,00:00:20:397872993,209420
00:00:20:397873280,00:00:20:398024652,151372
00:00:20:398024837,00:00:20:398193200,168363
00:00:20:398193376,00:00:20:398348614,155238
00:00:20:398348785,00:00:20:398491750,142965
00:00:20:398491921,00:00:20:398665501,173580
00:00:20:398665685,00:00:20:398843015,177330
00:00:20:398843190,00:00:20:398998704,155514
00:00:20:398998866,00:00:20:399141964,143098
00:00:20:399142130,00:00:20:399298616,156486
00:00:20:399298824,00:00:20:399466884,168060
00:00:20:399467050,00:00:20:399625236,158186
00:00:20:399625455,00:00:20:399791442,165987
00:00:20:399791644,00:00:20:399934676,143032
00:00:20:399934806,00:00:20:400077885,143079
00:00:20:400078055,00:00:20:400234154,156099
00:00:20:400234329,00:00:20:400376635,142306
00:00:20:400376799,00:00:20:400532676,155877
00:00:20:400532841,00:00:20:400676169,143328
00:00:20:400676322,00:00:20:400844706,168384
00:00:20:400844834,00:00:20:400987722,142888
00:00:20:400987890,00:00:20:401130871,142981
00:00:20:401131040,00:00:20:401274176,143136
00:00:20:401274309,00:00:20:401442725,168416
00:00:20:401442887,00:00:20:401583971,141084
00:00:20:401584132,00:00:20:401728877,144745
00:00:20:401729065,00:00:20:401885026,155961
00:00:20:401885194,00:00:20:402040436,155242
00:00:20:402040559,00:00:20:402196580,156021
00:00:20:402196702,00:00:20:402339760,143058
00:00:20:402339917,00:00:20:402496245,156328
00:00:20:402496408,00:00:20:402653582,157174
00:00:20:402653804,00:00:20:402810720,156916
00:00:20:402810982,00:00:20:402964298,153316
00:00:20:402964441,00:00:20:403120118,155677
00:00:20:403120251,00:00:20:403275608,155357
00:00:20:403275771,00:00:20:403431239,155468
00:00:20:403431360,00:00:20:403575090,143730
00:00:20:403575216,00:00:20:403731028,155812
00:00:20:403731207,00:00:20:403899592,168385
00:00:20:403899721,00:00:20:404042893,143172
00:00:20:404043048,00:00:20:404211360,168312
00:00:20:404211484,00:00:20:404354827,143343
00:00:20:404354991,00:00:20:404510333,155342
00:00:20:404510499,00:00:20:404703154,192655
00:00:20:404703696,00:00:20:404890523,186827
00:00:20:404890938,00:00:20:405084763,193825
00:00:20:405085148,00:00:20:405275684,190536
00:00:20:405276093,00:00:20:405470350,194257
00:00:20:405470755,00:00:20:405674176,203421
00:00:20:405674583,00:00:20:405880349,205766
00:00:20:405880759,00:00:20:406031568,150809
00:00:20:406031773,00:00:20:406174357,142584
00:00:20:406174515,00:00:20:406317684,143169
00:00:20:406317840,00:00:20:406473369,155529
00:00:20:406473530,00:00:20:406656907,183377
00:00:20:406657315,00:00:20:406849447,192132
00:00:20:406849851,00:00:20:407056690,206839
00:00:20:407057103,00:00:20:407253527,196424
00:00:20:407253931,00:00:20:407409781,155850
00:00:20:407409984,00:00:20:407565037,155053
00:00:20:407565190,00:00:20:407712628,147438
00:00:20:407713033,00:00:20:407914131,201098
00:00:20:407914543,00:00:20:408122457,207914
00:00:20:408122872,00:00:20:408316969,194097
00:00:20:408317385,00:00:20:408502823,185438
00:00:20:408503016,00:00:20:408708287,205271
00:00:20:408708692,00:00:20:408917535,208843
00:00:20:408917940,00:00:20:409110298,192358
00:00:20:409110704,00:00:20:409324025,213321
00:00:20:409324412,00:00:20:409515892,191480
00:00:20:409516303,00:00:20:409712309,196006
00:00:20:409712724,00:00:20:409894573,181849
00:00:20:409894986,00:00:20:410049150,154164
00:00:20:410049352,00:00:20:410218072,168720
00:00:20:410218221,00:00:20:410386798,168577
00:00:20:410386955,00:00:20:410529975,143020
00:00:20:410530136,00:00:20:410708840,178704
00:00:20:410709219,00:00:20:410908605,199386
00:00:20:410909022,00:00:20:411099625,190603
00:00:20:411100037,00:00:20:411307459,207422
00:00:20:411307860,00:00:20:411503299,195439
00:00:20:411503714,00:00:20:411685113,181399
00:00:20:411685622,00:00:20:411855797,170175
00:00:20:411856011,00:00:20:412011012,155001
00:00:20:412011173,00:00:20:412154144,142971
00:00:20:412154296,00:00:20:412310262,155966
00:00:20:412310417,00:00:20:412453227,142810
00:00:20:412453378,00:00:20:412609305,155927
00:00:20:412609448,00:00:20:412806837,197389
00:00:20:412807252,00:00:20:412960742,153490
00:00:20:412960945,00:00:20:413101945,141000
00:00:20:413102108,00:00:20:413246141,144033
00:00:20:413246297,00:00:20:413402002,155705
00:00:20:413402163,00:00:20:413545404,143241
00:00:20:413545563,00:00:20:413688600,143037
00:00:20:413688768,00:00:20:413844353,155585
00:00:20:413844520,00:00:20:413987433,142913
00:00:20:413987593,00:00:20:414130641,143048
00:00:20:414130794,00:00:20:414286162,155368
00:00:20:414286315,00:00:20:414429270,142955
00:00:20:414429427,00:00:20:414585060,155633
00:00:20:414585226,00:00:20:414729142,143916
00:00:20:414729306,00:00:20:414871021,141715
00:00:20:414871174,00:00:20:415014378,143204
00:00:20:415014540,00:00:20:415157369,142829
00:00:20:415157536,00:00:20:415313551,156015
00:00:20:415313709,00:00:20:415469259,155550
00:00:20:415469416,00:00:20:415612354,142938
00:00:20:415612512,00:00:20:415755504,142992
00:00:20:415755675,00:00:20:415898656,142981
00:00:20:415898823,00:00:20:416040940,142117
00:00:20:416041097,00:00:20:416184306,143209
00:00:20:416184467,00:00:20:416325837,141370
00:00:20:416325997,00:00:20:416496672,170675
00:00:20:416496828,00:00:20:416665121,168293
00:00:20:416665318,00:00:20:416834309,168991
00:00:20:416834461,00:00:20:416990115,155654
00:00:20:416990260,00:00:20:417133251,142991
00:00:20:417133411,00:00:20:417288806,155395
00:00:20:417288962,00:00:20:417432060,143098
00:00:20:417432206,00:00:20:417574966,142760
00:00:20:417575117,00:00:20:417732028,156911
00:00:20:417732207,00:00:20:417874113,141906
00:00:20:417874272,00:00:20:418017224,142952
00:00:20:418017384,00:00:20:418160327,142943
00:00:20:418160481,00:00:20:418303622,143141
00:00:20:418303775,00:00:20:418458975,155200
00:00:20:418459142,00:00:20:418633198,174056
00:00:20:418633368,00:00:20:418784376,151008
00:00:20:418784531,00:00:20:418927797,143266
00:00:20:418927955,00:00:20:419083322,155367
00:00:20:419083487,00:00:20:419239234,155747
00:00:20:419239400,00:00:20:419382241,142841
00:00:20:419382399,00:00:20:419525296,142897
00:00:20:419525452,00:00:20:419668598,143146
00:00:20:419668788,00:00:20:419824147,155359
00:00:20:419824322,00:00:20:419967747,143425
00:00:20:419967905,00:00:20:420111039,143134
00:00:20:420111194,00:00:20:420253250,142056
00:00:20:420253407,00:00:20:420409285,155878
00:00:20:420409444,00:00:20:420565016,155572
00:00:20:420565170,00:00:20:420721808,156638
00:00:20:420721983,00:00:20:420877314,155331
00:00:20:420877484,00:00:20:421019938,142454
00:00:20:421020100,00:00:20:421176411,156311
00:00:20:421176567,00:00:20:421319239,142672
00:00:20:421319398,00:00:20:421462079,142681
00:00:20:421462243,00:00:20:421617848,155605
00:00:20:421618011,00:00:20:421761423,143412
00:00:20:421761602,00:00:20:421904635,143033
00:00:20:421904796,00:00:20:422047585,142789
00:00:20:422047742,00:00:20:422189888,142146
00:00:20:422190047,00:00:20:422346344,156297
00:00:20:422346495,00:00:20:422489198,142703
00:00:20:422489350,00:00:20:422632892,143542
00:00:20:422633064,00:00:20:422775232,142168
00:00:20:422775391,00:00:20:422918141,142750
00:00:20:422918261,00:00:20:423074830,156569
00:00:20:423074989,00:00:20:423230331,155342
00:00:20:423230502,00:00:20:423372959,142457
00:00:20:423373120,00:00:20:423517081,143961
00:00:20:423517240,00:00:20:423665218,147978
00:00:20:423665393,00:00:20:423828218,162825
00:00:20:423828388,00:00:20:423984296,155908
00:00:20:423984460,00:00:20:424127462,143002
00:00:20:424127637,00:00:20:424283527,155890
00:00:20:424283692,00:00:20:424425894,142202
00:00:20:424426058,00:00:20:424582161,156103
00:00:20:424582333,00:00:20:424725480,143147
00:00:20:424725651,00:00:20:424881342,155691
00:00:20:424881509,00:00:20:425037246,155737
00:00:20:425037405,00:00:20:425180424,143019
00:00:20:425180581,00:00:20:425323222,142641
00:00:20:425323381,00:00:20:425467172,143791
00:00:20:425467330,00:00:20:425609885,142555
00:00:20:425610044,00:00:20:425752895,142851
00:00:20:425753085,00:00:20:425921415,168330
00:00:20:425921587,00:00:20:426077924,156337
00:00:20:426078093,00:00:20:426233525,155432
00:00:20:426233687,00:00:20:426401897,168210
00:00:20:426402051,00:00:20:426544807,142756
00:00:20:426544967,00:00:20:426689047,144080
00:00:20:426689212,00:00:20:426831313,142101
00:00:20:426831506,00:00:20:426988558,157052
00:00:20:426988721,00:00:20:427156305,167584
00:00:20:427156457,00:00:20:427299520,143063
00:00:20:427299678,00:00:20:427454879,155201
00:00:20:427455101,00:00:20:427597831,142730
00:00:20:427597989,00:00:20:427741538,143549
00:00:20:427741710,00:00:20:427884637,142927
00:00:20:427884802,00:00:20:428040187,155385
00:00:20:428040308,00:00:20:428196185,155877
00:00:20:428196341,00:00:20:428339127,142786
00:00:20:428339278,00:00:20:428495180,155902
00:00:20:428495332,00:00:20:428638586,143254
00:00:20:428638767,00:00:20:428781212,142445
00:00:20:428781366,00:00:20:428937256,155890
00:00:20:428937411,00:00:20:429080497,143086
00:00:20:429080647,00:00:20:429222633,141986
00:00:20:429222784,00:00:20:429366000,143216
00:00:20:429366148,00:00:20:429508839,142691
00:00:20:429508987,00:00:20:429652427,143440
00:00:20:429652611,00:00:20:429795521,142910
00:00:20:429795727,00:00:20:429951204,155477
00:00:20:429951357,00:00:20:430093979,142622
00:00:20:430094141,00:00:20:430237072,142931
00:00:20:430237223,00:00:20:430380085,142862
00:00:20:430380243,00:00:20:430524667,144424
00:00:20:430524830,00:00:20:430679701,154871
00:00:20:430679875,00:00:20:430835587,155712
00:00:20:430835747,00:00:20:430978163,142416
00:00:20:430978331,00:00:20:431120899,142568
00:00:20:431121050,00:00:20:431263979,142929
00:00:20:431264134,00:00:20:431407158,143024
00:00:20:431407311,00:00:20:431550112,142801
00:00:20:431550262,00:00:20:431692777,142515
00:00:20:431692945,00:00:20:431835982,143037
00:00:20:431836133,00:00:20:431979095,142962
00:00:20:431979244,00:00:20:432121897,142653
00:00:20:432122046,00:00:20:432265051,143005
00:00:20:432265201,00:00:20:432409059,143858
00:00:20:432409212,00:00:20:432552744,143532
00:00:20:432552898,00:00:20:432707740,154842
00:00:20:432707921,00:00:20:432863307,155386
00:00:20:432863494,00:00:20:433005928,142434
00:00:20:433006082,00:00:20:433149187,143105
00:00:20:433149340,00:00:20:433291866,142526
00:00:20:433292015,00:00:20:433435201,143186
00:00:20:433435355,00:00:20:433578346,142991
00:00:20:433578498,00:00:20:433721978,143480
00:00:20:433722186,00:00:20:433876825,154639
00:00:20:433876988,00:00:20:434020158,143170
00:00:20:434020331,00:00:20:434162076,141745
00:00:20:434162231,00:00:20:434306007,143776
00:00:20:434306169,00:00:20:434449256,143087
00:00:20:434449411,00:00:20:434592097,142686
00:00:20:434592260,00:00:20:434735636,143376
00:00:20:434735814,00:00:20:434878088,142274
00:00:20:434878243,00:00:20:435020716,142473
00:00:20:435020879,00:00:20:435163886,143007
00:00:20:435164040,00:00:20:435306885,142845
00:00:20:435307044,00:00:20:435450248,143204
00:00:20:435450400,00:00:20:435592510,142110
00:00:20:435592664,00:00:20:435736716,144052
00:00:20:435736888,00:00:20:435879044,142156
00:00:20:435879197,00:00:20:436022169,142972
00:00:20:436022324,00:00:20:436164688,142364
00:00:20:436164843,00:00:20:436307856,143013
00:00:20:436308011,00:00:20:436450772,142761
00:00:20:436450926,00:00:20:436594210,143284
00:00:20:436594364,00:00:20:436738100,143736
00:00:20:436738275,00:00:20:436892774,154499
00:00:20:436892928,00:00:20:437035989,143061
00:00:20:437036147,00:00:20:437179094,142947
00:00:20:437179250,00:00:20:437321934,142684
00:00:20:437322088,00:00:20:437466475,144387
00:00:20:437466632,00:00:20:437616444,149812
00:00:20:437616614,00:00:20:437764994,148380
00:00:20:437765162,00:00:20:437906777,141615
00:00:20:437906948,00:00:20:438049862,142914
00:00:20:438050027,00:00:20:438192896,142869
00:00:20:438193052,00:00:20:438336045,142993
00:00:20:438336201,00:00:20:438478803,142602
00:00:20:438478958,00:00:20:438621845,142887
00:00:20:438622005,00:00:20:438779167,157162
00:00:20:438779340,00:00:20:438934414,155074
00:00:20:438934570,00:00:20:439089683,155113
00:00:20:439089837,00:00:20:439232810,142973
00:00:20:439232958,00:00:20:439375673,142715
00:00:20:439375820,00:00:20:439519651,143831
00:00:20:439519797,00:00:20:439662099,142302
00:00:20:439662270,00:00:20:439804896,142626
00:00:20:439805040,00:00:20:439961058,156018
00:00:20:439961202,00:00:20:440104166,142964
00:00:20:440104321,00:00:20:440246747,142426
00:00:20:440246902,00:00:20:440389816,142914
00:00:20:440389970,00:00:20:440532898,142928
00:00:20:440533051,00:00:20:440676134,143083
00:00:20:440676310,00:00:20:440819000,142690
00:00:20:440819178,00:00:20:440967357,148179
00:00:20:440967519,00:00:20:441118137,150618
00:00:20:441118292,00:00:20:441261043,142751
00:00:20:441261196,00:00:20:441403828,142632
00:00:20:441403988,00:00:20:441546776,142788
00:00:20:441546929,00:00:20:441689980,143051
00:00:20:441690159,00:00:20:441833174,143015
00:00:20:441833335,00:00:20:441989053,155718
00:00:20:441989216,00:00:20:442131782,142566
00:00:20:442131934,00:00:20:442274649,142715
00:00:20:442274802,00:00:20:442417991,143189
00:00:20:442418141,00:00:20:442560828,142687
00:00:20:442560986,00:00:20:442710064,149078
00:00:20:442710270,00:00:20:442860017,149747
00:00:20:442860188,00:00:20:443002900,142712
00:00:20:443003059,00:00:20:443145639,142580
00:00:20:443145792,00:00:20:443288756,142964
00:00:20:443288893,00:00:20:443431783,142890
00:00:20:443431928,00:00:20:443574140,142212
00:00:20:443574289,00:00:20:443718123,143834
00:00:20:443718282,00:00:20:443860823,142541
00:00:20:443860969,00:00:20:444003828,142859
00:00:20:444003981,00:00:20:444147483,143502
00:00:20:444147629,00:00:20:444289792,142163
00:00:20:444289953,00:00:20:444434147,144194
00:00:20:444434312,00:00:20:444589059,154747
00:00:20:444589227,00:00:20:444732438,143211
00:00:20:444732615,00:00:20:444874733,142118
00:00:20:444874888,00:00:20:445016944,142056
00:00:20:445017098,00:00:20:445161333,144235
00:00:20:445161487,00:00:20:445304011,142524
00:00:20:445304171,00:00:20:445446939,142768
00:00:20:445447092,00:00:20:445588112,141020
00:00:20:445588266,00:00:20:445732939,144673
00:00:20:445733107,00:00:20:445876066,142959
00:00:20:445876230,00:00:20:446018767,142537
00:00:20:446018968,00:00:20:446162034,143066
00:00:20:446162190,00:00:20:446304866,142676
00:00:20:446305025,00:00:20:446449158,144133
00:00:20:446449313,00:00:20:446603653,154340
00:00:20:446603815,00:00:20:446747584,143769
00:00:20:446747783,00:00:20:446903264,155481
00:00:20:446903447,00:00:20:447056002,152555
00:00:20:447056179,00:00:20:447206353,150174
00:00:20:447206628,00:00:20:447360460,153832
00:00:20:447360634,00:00:20:447511983,151349
00:00:20:447512110,00:00:20:447665543,153433
00:00:20:447665760,00:00:20:447843507,177747
00:00:20:447843778,00:00:20:447995729,151951
00:00:20:447995951,00:00:20:448168099,172148
00:00:20:448168279,00:00:20:448320961,152682
00:00:20:448321143,00:00:20:448502296,181153
00:00:20:448502474,00:00:20:448646679,144205
00:00:20:448646859,00:00:20:448801732,154873
00:00:20:448801911,00:00:20:448944589,142678
00:00:20:448944770,00:00:20:449087648,142878
00:00:20:449087823,00:00:20:449243409,155586
00:00:20:449243535,00:00:20:449386234,142699
00:00:20:449386358,00:00:20:449526546,140188
00:00:20:449526722,00:00:20:449673461,146739
00:00:20:449673648,00:00:20:449828847,155199
00:00:20:449828978,00:00:20:449971588,142610
00:00:20:449971768,00:00:20:450114885,143117
00:00:20:450115066,00:00:20:450270263,155197
00:00:20:450270434,00:00:20:450413432,142998
00:00:20:450413610,00:00:20:450573906,160296
00:00:20:450574080,00:00:20:450727645,153565
00:00:20:450727855,00:00:20:450881890,154035
00:00:20:450882032,00:00:20:451037510,155478
00:00:20:451037768,00:00:20:451180736,142968
